instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
66661,21,0.000507,0.417,203227,0.933,1.98E-05,F#,0.0761,-3.551,Minor,0.0568,94.038,0.229,Anime
44046,21,0.261,0.42,375920,0.613,0.0001,F#,0.166,-3.066,Minor,0.0316,75.003,0.44,Anime
46891,29,0.0134,0.49,232887,0.949,2.37E-05,B,0.242,-4.541,Minor,0.374,173.95,0.418,Anime
70665,15,0.0729,0.472,256773,0.613,0.000754,C,0.0427,-6.332,Major,0.133,185.409,0.533,Anime
51573,17,0.0203,0.354,204319,0.512,0.794,F,0.586,-12.418,Minor,0.0288,180.023,0.679,Anime
20658,34,0.00942,0.55,313213,0.78,0,D#,0.0841,-2.387,Major,0.0261,103.584,0.824,Anime
33199,11,0.866,0.244,221612,0.235,0.614,D,0.36,-25.361,Major,0.069,97.947,0.0379,Anime
90970,28,0.000173,0.482,145600,0.892,0.877,G,0.112,-6.98,Minor,0.0991,140.028,0.378,Anime
74382,40,0.874,0.155,286000,0.275,0.00654,B,0.146,-14.345,Minor,0.0345,82.484,0.0448,Anime
68923,12,0.188,0.296,32733,0.13,0.73,C,0.112,-24.899,Major,0.0427,144.53,0.0376,Anime
71549,13,0.991,0.401,114133,0.00438,0.895,D#,0.0848,-38.833,Major,0.0774,79.076,0.203,Anime
76303,14,0.0102,0.496,115320,0.805,0.634,A,0.0603,-9.398,Minor,0.121,150.933,0.538,Anime
61545,44,0.000945,0.426,256653,0.923,1.23E-05,A#,0.0459,-3.747,Minor,0.143,148.939,0.452,Anime
25407,22,0.177,0.427,95973,0.562,0.928,E,0.237,-12.057,Minor,0.0383,124.044,0.159,Anime
55578,19,0.00678,0.592,238413,0.915,2.75E-05,B,0.0894,-6.193,Minor,0.0424,95.963,0.445,Anime
67832,38,0.434,0.638,92227,0.576,0.0344,G,0.128,-7.185,Major,0.0357,177.07,0.907,Anime
45275,23,0.000156,0.483,204760,0.966,0.397,A#,0.351,-4.114,Minor,0.0655,98,0.47,Anime
43732,18,0.823,0.278,378133,0.323,0.00033,G,0.326,-6.749,Minor,0.0305,139.598,0.117,Anime
59922,39,0.00482,0.576,321813,0.803,0.818,E,0.105,-8.209,Minor,0.0458,92.987,0.244,Anime
43841,14,0.99,0.497,200920,0.129,0.916,G#,0.1,-16.893,Major,0.0515,132.654,0.111,Anime
72279,28,0.928,0.188,253333,0.193,0.916,A,0.0924,-23.183,Minor,0.0486,87.95,0.0316,Anime
79444,23,0.0467,0.31,342120,0.748,1.09E-06,C,0.0973,-5.798,Major,0.0622,159.955,0.133,Anime
71671,25,0.000119,0.258,253600,0.85,0,D,0.353,-2.445,Major,0.0388,87.265,0.353,Anime
41271,27,0.055,0.726,215373,0.89,0.000175,D,0.0813,-2.371,Major,0.0345,135.041,0.918,Anime
22078,16,0.991,0.438,267328,0.0363,0.904,A,0.104,-30.302,Minor,0.0804,66.871,0.0392,Anime
31799,24,0.00422,0.44,220013,0.94,0,A#,0.293,-3.334,Minor,0.111,199.89,0.705,Anime
28761,18,0.564,0.762,72640,0.495,0.68,B,0.113,-10.597,Minor,0.0569,145.911,0.602,Anime
61064,27,0.0649,0.459,302560,0.925,1.40E-06,G#,0.0894,-3.145,Major,0.0966,136.872,0.224,Anime
61011,25,0.00103,0.5,264933,0.791,1.81E-05,E,0.47,-2.871,Major,0.0332,137.035,0.65,Anime
64393,25,0.344,0.465,233987,0.857,0,F,0.374,-3.783,Major,0.0695,168.897,0.827,Anime
45826,29,0.163,0.366,307867,0.929,0,D,0.326,-3.366,Minor,0.0964,155.099,0.394,Anime
85400,27,0.851,0.702,344880,0.53,0.86,B,0.267,-15.566,Minor,0.0315,120.021,0.332,Anime
36695,15,0.231,0.436,92933,0.763,0,C,0.242,-4.984,Minor,0.0431,125.046,0.933,Anime
70371,15,0.109,0.112,266360,0.252,0.818,A,0.231,-16.978,Minor,0.0405,84.442,0.0367,Anime
61336,26,0.252,0.374,277133,0.893,0.000302,C#,0.173,-3.817,Major,0.0542,168.017,0.405,Anime
30718,24,7.01E-06,0.419,211400,0.784,0.936,D,0.308,-10.469,Minor,0.0344,164.758,0.71,Anime
71778,19,3.15E-05,0.545,99698,0.875,4.19E-06,A#,0.0701,-3.74,Major,0.0493,135.081,0.688,Anime
72934,28,0.931,0.321,128013,0.328,0.908,D,0.0743,-14.012,Major,0.0285,91.361,0.257,Anime
32063,26,0.00246,0.399,241640,0.996,0.000328,D,0.595,-2.781,Minor,0.0834,154.024,0.399,Anime
35575,16,0.00157,0.375,197733,0.953,0,C,0.0603,-3.011,Major,0.077,176.032,0.678,Anime
80121,21,0.00136,0.52,213070,0.894,0.000248,A#,0.324,-5.082,Minor,0.0501,117.6,0.563,Anime
85836,26,0.101,0.231,149760,0.667,0.68,A#,0.201,-9.237,Minor,0.0584,91.695,0.239,Anime
73311,8,0.0825,0.262,42680,0.347,0.611,C,0.136,-9.545,Minor,0.0284,95.547,0.308,Anime
55487,27,0.00291,0.411,181560,0.957,0.000187,C,0.0647,-4.138,Major,0.296,180.134,0.402,Anime
71092,13,0.472,0.204,209600,0.518,0.636,C#,0.254,-8.679,Major,0.0378,84.42,0.174,Anime
85649,23,0.194,0.547,298427,0.715,3.64E-05,G#,0.0694,-3.576,Major,0.0293,100.009,0.197,Anime
40775,18,0.307,0.184,395932,0.273,0.686,E,0.0797,-16.517,Major,0.0689,76.363,0.0368,Anime
62707,20,0.00608,0.239,120880,0.749,0.721,E,0.328,-6.51,Minor,0.0529,59.951,0.269,Anime
23303,17,0.00039,0.428,299773,0.834,0,A,0.122,-4.109,Minor,0.0453,151.812,0.551,Anime
22768,18,0.393,0.464,325493,0.537,0.00595,F,0.0847,-9.663,Major,0.0602,79.965,0.125,Anime
68865,25,0.00268,0.472,183385,0.936,0.113,C#,0.145,-3.314,Minor,0.0794,180.062,0.442,Anime
70597,30,0.903,0.144,267493,0.137,0.888,C,0.104,-19.22,Minor,0.0337,85.587,0.0786,Anime
83308,24,0.419,0.535,301613,0.398,0,G,0.115,-7.483,Major,0.0278,148.19,0.275,Anime
57573,13,0.0778,0.519,224500,0.949,0.000795,C,0.363,-1.675,Major,0.216,187.949,0.65,Anime
82285,22,0.137,0.41,265093,0.737,0,F,0.161,-4.222,Minor,0.0442,167.942,0.374,Anime
69957,14,0.00263,0.526,242747,0.953,0.00379,B,0.323,-2.045,Minor,0.0297,94.611,0.586,Anime
59177,25,0.132,0.518,270187,0.875,0,F#,0.081,-4.866,Minor,0.0711,90.012,0.567,Anime
27963,16,0.991,0.458,297502,0.224,0.892,G,0.17,-19.02,Major,0.0596,141.921,0.192,Anime
20557,23,0.191,0.611,164160,0.704,0.919,G,0.11,-10.012,Major,0.0407,96.987,0.356,Anime
84921,18,0.003,0.246,317667,0.882,0.845,F,0.367,-2.887,Minor,0.076,131.558,0.275,Anime
28869,22,0.00251,0.58,261333,0.849,0.0113,G,0.324,-5.592,Major,0.0726,92.069,0.658,Anime
21356,27,0.873,0.539,229760,0.193,0,C#,0.0931,-10.522,Major,0.0317,134.103,0.194,Anime
36090,20,0.00235,0.455,244427,0.534,0,G,0.0814,-5.833,Major,0.0293,143.619,0.476,Anime
45566,34,0.0146,0.636,217960,0.948,0,A#,0.158,-3.504,Major,0.0872,117.983,0.225,Anime
82088,19,0.35,0.702,213560,0.839,0,B,0.625,-5.112,Major,0.0638,105.001,0.91,Anime
24599,31,0.206,0.482,365253,0.565,0,C#,0.128,-5.947,Minor,0.0271,75.034,0.509,Anime
78584,18,0.956,0.101,123142,0.137,0.804,C,0.112,-19.385,Minor,0.0481,163.623,0.0338,Anime
77682,29,0.928,0.628,184640,0.222,0.392,A,0.17,-14.154,Minor,0.03,99.816,0.149,Anime
37476,33,0.175,0.676,248760,0.637,0.00162,E,0.13,-5.924,Major,0.035,133.06,0.724,Anime
73856,19,0.102,0.521,333767,0.953,0.00118,D#,0.278,-4.614,Minor,0.0303,154.054,0.888,Anime
80339,19,0.768,0.18,480440,0.379,0.77,F,0.108,-9.612,Minor,0.0373,129.216,0.0384,Anime
35409,14,0.147,0.521,136693,0.348,0.375,G#,0.134,-11.838,Major,0.0316,129.798,0.562,Anime
60661,14,0.00015,0.368,197133,0.986,0.000205,F,0.0823,-3.081,Major,0.0745,95.831,0.0945,Anime
77102,29,0.927,0.34,424133,0.284,0.0713,C,0.125,-11.165,Minor,0.0286,81.923,0.142,Anime
67129,52,0.000423,0.46,257733,0.977,0,C#,0.358,-2.184,Major,0.293,150.06,0.547,Anime
84031,37,0.965,0.187,100846,0.0338,0.981,C#,0.105,-29.416,Minor,0.0378,68.409,0.0302,Anime
58187,26,0.829,0.625,203667,0.324,0.96,C,0.115,-10.729,Major,0.0287,123.055,0.0694,Anime
41846,15,0.0188,0.6,272240,0.891,0,G,0.1,-3.438,Major,0.0314,129.942,0.583,Anime
62143,28,0.0359,0.556,262000,0.903,3.88E-06,D#,0.378,-4.116,Major,0.0304,97.037,0.766,Anime
90604,28,0.0617,0.638,202360,0.927,0,C#,0.383,-4.566,Major,0.0842,112.007,0.67,Anime
46050,11,0.646,0.176,117360,0.811,0.791,C#,0.144,-17.504,Minor,0.115,119.421,0.0302,Anime
80772,16,0.758,0.484,284293,0.39,0.609,D#,0.0969,-13.47,Major,0.0254,100.003,0.462,Anime
85780,33,0.00042,0.424,234133,0.993,0,E,0.387,-2.726,Minor,0.247,141.083,0.213,Anime
26248,26,0.000137,0.347,282080,0.673,0.533,D,0.364,-7.03,Minor,0.0452,130.093,0.243,Anime
85818,26,0.0147,0.524,306093,0.804,8.54E-06,E,0.0886,-6.074,Major,0.0319,125.04,0.48,Anime
24096,21,0.95,0.22,72120,0.121,0.961,F,0.108,-18.399,Major,0.0403,84.087,0.0615,Anime
22289,23,0.000482,0.393,198867,0.937,0,C#,0.418,-1.915,Major,0.0896,192.097,0.547,Anime
82736,30,0.0108,0.506,253893,0.955,0,A,0.336,-4.279,Major,0.0766,153.991,0.615,Anime
84393,46,0.000669,0.237,225693,0.943,0.934,G,0.222,-5.587,Minor,0.177,180.029,0.289,Anime
41683,40,0.0309,0.388,329853,0.815,0,D,0.162,-3.959,Minor,0.0367,160.05,0.451,Anime
52279,11,0.0805,0.518,246747,0.949,0,G,0.559,-2.893,Major,0.169,200.026,0.656,Anime
23864,28,0.0458,0.335,351040,0.866,0.0157,D,0.157,-3.392,Major,0.047,153.849,0.252,Anime
38088,23,0.892,0.22,612908,0.129,0.886,C#,0.424,-18.401,Major,0.0364,95.933,0.0548,Anime
27306,31,1.07E-05,0.273,140213,0.869,0.836,D,0.264,-4.346,Major,0.0429,179.913,0.137,Anime
29583,18,0.0739,0.667,220470,0.754,0,B,0.109,-4.404,Major,0.0583,104.012,0.435,Anime
58192,28,0.0125,0.614,109331,0.98,0.959,C,0.337,-6.41,Major,0.0573,155.023,0.963,Anime
43100,13,0.317,0.696,356577,0.559,0.867,F,0.111,-11.374,Minor,0.0354,104.983,0.138,Anime
62260,21,0.000112,0.541,192840,0.939,0.123,D,0.115,-4.275,Major,0.0488,115.028,0.561,Anime
69211,41,0.0176,0.458,235467,0.906,1.34E-06,G#,0.575,-4.112,Major,0.0599,122.936,0.494,Anime
82826,19,0.969,0.182,84467,0.209,0.918,C#,0.0874,-24.529,Minor,0.0426,138.448,0.0275,Anime
68574,14,0.172,0.451,227200,0.866,0,G,0.0943,-1.663,Minor,0.0813,75.106,0.289,Anime
48384,17,0.886,0.666,156573,0.241,0.308,C,0.0735,-19.27,Major,0.0428,105.042,0.439,Anime
85952,13,0.983,0.345,180829,0.135,0.779,D,0.0932,-13.853,Major,0.0359,68.822,0.131,Anime
67903,31,0.569,0.449,249600,0.871,1.93E-06,G,0.401,-2.365,Minor,0.0714,204.048,0.786,Anime
87870,17,0.000103,0.384,211640,0.982,0.00052,A#,0.0485,-4.212,Minor,0.105,179.131,0.542,Anime
88384,20,0.425,0.39,196667,0.657,0.974,B,0.128,-12.934,Major,0.0428,178.979,0.713,Anime
45055,26,0.839,0.691,242573,0.341,0.191,F,0.0931,-12.938,Major,0.0378,105.011,0.323,Anime
88843,17,0.96,0.226,192373,0.197,0.264,D,0.102,-13.282,Major,0.042,70.302,0.0728,Anime
79156,0,0.977,0.57,113453,0.0639,0.954,D,0.129,-22.005,Major,0.0341,125.937,0.141,Anime
78062,21,0.00735,0.678,296907,0.961,0,G#,0.308,-3.476,Major,0.0474,124.052,0.925,Anime
50459,14,0.958,0.687,275320,0.484,0.865,F,0.139,-17.166,Minor,0.0339,130.429,0.895,Anime
21424,17,0.174,0.632,251507,0.808,0,G,0.133,-5.618,Major,0.0391,95.994,0.319,Anime
57859,42,0.0667,0.34,291387,0.818,1.51E-05,D,0.189,-3.244,Major,0.0578,87.503,0.308,Anime
85680,13,0.959,0.363,282213,0.168,1.82E-05,B,0.0997,-11.522,Major,0.0306,65.09,0.207,Anime
60818,12,0.402,0.701,153093,0.944,0.809,A#,0.224,-10.059,Major,0.0404,125.02,0.918,Anime
59299,38,0.103,0.639,231000,0.802,0.000218,A#,0.108,-4.608,Minor,0.0255,99.968,0.502,Anime
45586,36,0.232,0.418,187960,0.686,0.411,G,0.0915,-7.461,Major,0.0665,149.911,0.124,Anime
75533,32,0.00558,0.23,205147,0.984,8.89E-05,A#,0.276,-0.396,Minor,0.151,105.903,0.27,Anime
70412,18,0.179,0.534,94293,0.933,0,B,0.145,-5.64,Minor,0.119,159.02,0.879,Anime
52052,13,0.235,0.525,201000,0.899,0,A,0.343,-2.173,Major,0.0427,129.965,0.852,Anime
20160,11,0.0199,0.407,93040,0.869,0.00256,D,0.248,-3.717,Major,0.0756,182.888,0.728,Anime
78061,7,0.105,0.62,225769,0.53,0.000902,D,0.183,-7.222,Minor,0.0267,107.997,0.064,Anime
43547,48,0.0769,0.548,308987,0.878,3.64E-06,F,0.631,-3.261,Minor,0.0517,87.887,0.491,Anime
86215,45,0.0123,0.661,343493,0.89,0.00189,G#,0.117,-8.021,Major,0.0585,130.047,0.489,Anime
44518,26,0.0449,0.533,255787,0.903,0.517,G#,0.236,-3.606,Major,0.0646,144.953,0.453,Anime
51392,8,0.866,0.262,187267,0.286,0.808,D,0.0814,-15.032,Major,0.038,123.19,0.38,Anime
89042,28,0.000378,0.423,228173,0.98,0,C#,0.363,-1.167,Minor,0.171,141.983,0.415,Anime
24709,18,0.265,0.473,296900,0.935,0,F#,0.39,-1.604,Minor,0.0436,96.527,0.766,Anime
20290,28,0.992,0.749,225707,0.0589,0.773,D,0.0999,-16.121,Minor,0.0395,75.015,0.574,Anime
59575,17,0.0117,0.52,265200,0.965,0,F,0.185,-1.939,Major,0.0914,95.026,0.283,Anime
53817,20,0.664,0.365,263000,0.595,1.44E-05,C,0.162,-7.887,Minor,0.0318,178.154,0.504,Anime
61028,30,0.00135,0.37,249840,0.977,0,C,0.278,-2.614,Major,0.119,189.083,0.365,Anime
41741,26,0.00584,0.497,245453,0.965,1.85E-05,A#,0.349,-2.183,Minor,0.0908,107.074,0.692,Anime
48885,16,0.0766,0.59,195067,0.867,0,C#,0.0941,-5.338,Major,0.0728,127.966,0.457,Anime
28003,29,0.0399,0.536,274387,0.994,0,E,0.265,-2.623,Major,0.121,148.095,0.337,Anime
64165,37,0.00161,0.341,214587,0.982,0,G#,0.355,-1.341,Minor,0.132,134.065,0.798,Anime
20669,20,0.000475,0.383,241973,0.982,0.587,B,0.424,-3.728,Minor,0.252,199.904,0.293,Anime
44053,16,0.0481,0.486,188408,0.975,2.81E-05,D,0.312,0.076,Major,0.0512,157.059,0.715,Anime
91500,16,0.99,0.456,196715,0.00971,0.85,D,0.092,-29.588,Minor,0.05,73.017,0.148,Anime
53299,26,0.071,0.675,271465,0.909,0,E,0.0975,-3.547,Minor,0.0676,126.092,0.791,Anime
54251,20,0.11,0.484,294080,0.887,0,D#,0.0733,-4.98,Major,0.0579,172.989,0.754,Anime
73407,13,0.995,0.659,126315,0.0343,0.921,G,0.0861,-35.711,Major,0.0694,129.97,0.596,Anime
83296,26,0.647,0.103,333507,0.373,6.87E-06,F,0.119,-5.355,Minor,0.0339,72.996,0.108,Anime
70905,40,0.922,0.152,338933,0.124,0.923,E,0.693,-19.461,Minor,0.04,96.209,0.0398,Anime
39898,22,0.976,0.482,152075,0.108,0.053,F,0.119,-16.725,Minor,0.0349,128.245,0.222,Anime
56106,12,0.00683,0.457,244027,0.882,0,D,0.0874,-3.662,Major,0.0372,139.08,0.538,Anime
48745,16,0.807,0.441,349040,0.272,0,B,0.121,-9.28,Major,0.0412,141.588,0.18,Anime
27390,40,0.000214,0.552,225627,0.802,4.19E-06,E,0.302,-5.189,Minor,0.0845,130.001,0.432,Anime
49644,29,0.00564,0.517,192680,0.716,0.00968,A#,0.116,-4.996,Minor,0.0424,132.956,0.546,Anime
84445,20,0.852,0.613,179813,0.42,0.939,A,0.119,-11.182,Major,0.0299,120.001,0.162,Anime
42999,19,0.973,0.24,131613,0.22,0.873,F,0.0836,-11.144,Major,0.0318,99.902,0.224,Anime
20742,21,0.575,0.64,146160,0.241,0.952,C,0.0825,-14.927,Minor,0.0269,140.038,0.155,Anime
45574,29,0.877,0.754,244228,0.407,0.831,G,0.11,-14.158,Major,0.0362,120,0.331,Anime
57732,15,0.128,0.113,175427,0.286,0.82,E,0.0794,-11.416,Minor,0.039,93.984,0.0365,Anime
68477,25,5.00E-05,0.35,223240,0.955,0.00525,F,0.329,-0.819,Minor,0.112,104.255,0.41,Anime
70591,27,0.000374,0.42,201053,0.877,0.929,G,0.0918,-5.258,Minor,0.0704,100.023,0.483,Anime
76219,32,0.933,0.109,118842,0.186,0.851,B,0.128,-20.265,Minor,0.0342,154.838,0.0394,Anime
50527,33,0.301,0.443,173218,0.559,0,F,0.11,-4.633,Major,0.0336,169.479,0.425,Anime
57217,15,0.00877,0.535,57853,0.661,0.777,F,0.171,-6.07,Major,0.0294,152.127,0.955,Anime
45604,39,0.242,0.759,262973,0.546,0.000884,A,0.0982,-7.643,Major,0.045,103.991,0.875,Anime
80309,40,0.00315,0.49,196453,0.955,0,G#,0.335,-3.015,Minor,0.0736,142.037,0.735,Anime
63237,20,0.0517,0.581,309427,0.884,0.00162,A,0.111,-5.38,Minor,0.0378,130.07,0.732,Anime
21701,45,0.492,0.557,288240,0.758,0,G#,0.0929,-4.129,Major,0.0537,145.963,0.47,Anime
65869,24,0.00025,0.345,165227,0.976,2.83E-05,E,0.293,-2.63,Major,0.0614,163.253,0.46,Anime
70270,33,0.00126,0.531,210173,0.919,0.000124,A,0.0857,-3.921,Minor,0.137,150.226,0.631,Anime
70660,28,0.144,0.224,133000,0.725,0.836,A#,0.366,-10.752,Minor,0.0615,100.878,0.234,Anime
39441,20,0.0594,0.582,246373,0.629,5.34E-06,C#,0.0801,-4.764,Major,0.0323,81.02,0.321,Anime
41451,29,0.213,0.517,213440,0.982,0.00228,F#,0.216,-1.978,Minor,0.161,136.963,0.477,Anime
40694,35,0.00339,0.433,263373,0.971,4.14E-05,A,0.0598,-0.9,Major,0.0634,169.989,0.626,Anime
64572,22,0.114,0.458,248573,0.989,0,C#,0.821,-5.977,Major,0.0792,133.887,0.194,Anime
91661,27,0.00162,0.426,71627,0.479,0.971,F,0.129,-7.521,Minor,0.0341,121.343,0.619,Anime
77692,35,0.145,0.651,298293,0.926,0,A,0.15,-3.213,Major,0.0691,130.04,0.712,Anime
36098,21,0.0378,0.443,85733,0.635,0.872,C,0.602,-11.323,Minor,0.0483,158.933,0.387,Anime
68320,30,0.126,0.456,205480,0.678,2.05E-05,A#,0.0812,-6.417,Minor,0.0414,150.217,0.323,Anime
29679,15,0.994,0.425,320896,0.00327,0.934,C#,0.0977,-40.084,Major,0.0946,71.273,0.0451,Anime
26420,20,0.0415,0.548,174147,0.919,0,D,0.345,-2.671,Major,0.0436,112.521,0.459,Anime
20578,10,0.955,0.226,361427,0.0803,0.92,F,0.114,-18.798,Minor,0.0327,80.208,0.0687,Anime
36934,19,0.0011,0.305,93280,0.799,0.00386,E,0.205,-8.173,Major,0.0599,151.099,0.465,Anime
36126,13,0.893,0.129,385587,0.137,0.609,C,0.328,-16.608,Minor,0.0391,85.631,0.0366,Anime
70780,24,0.000596,0.581,215120,0.822,0,E,0.0505,-4.665,Minor,0.105,79.972,0.52,Anime
86911,18,0.197,0.566,242693,0.848,0,G,0.0876,-4.705,Major,0.0283,105.019,0.694,Anime
52745,15,0.464,0.0624,177867,0.218,0.941,E,0.125,-12.529,Major,0.0416,62.838,0.0298,Anime
55863,15,0.312,0.51,104359,0.714,0.903,A#,0.0983,-13.899,Major,0.0312,152.009,0.613,Anime
54121,20,0.0586,0.555,228320,0.868,0,G,0.401,-4.127,Minor,0.322,133.892,0.714,Anime
63052,27,0.00464,0.491,265507,0.98,0,B,0.0811,-0.737,Major,0.0731,105.026,0.545,Anime
48122,12,0.99,0.235,171517,0.0818,0.905,C,0.11,-20.624,Major,0.0378,78.556,0.0985,Anime
46669,15,0.653,0.553,282213,0.595,5.09E-06,F#,0.0997,-6.638,Major,0.0311,173.898,0.573,Anime
71708,18,0.00899,0.553,286440,0.844,0,G,0.0832,-5.306,Major,0.0445,96.004,0.467,Anime
55192,35,0.000304,0.218,213960,0.948,0.0023,G#,0.101,-1.584,Major,0.17,185.975,0.569,Anime
82925,33,0.77,0.423,291373,0.351,0,D,0.375,-7.761,Major,0.0301,102.947,0.127,Anime
61161,29,0.00978,0.644,280227,0.894,1.21E-06,G,0.114,-2.139,Major,0.0289,124.974,0.65,Anime
32586,8,0.0012,0.368,187400,0.824,0.902,G,0.11,-10.78,Major,0.103,122.991,0.243,Anime
58270,33,0.965,0.167,331147,0.115,0.75,A,0.108,-18.283,Minor,0.0385,85.792,0.0398,Anime
62172,21,0.271,0.581,324667,0.792,0,C#,0.0993,-2.885,Major,0.0249,127.915,0.57,Anime
91319,16,0.0441,0.769,230240,0.749,4.57E-06,D,0.095,-4.479,Minor,0.0624,99.961,0.907,Anime
28497,25,0.942,0.229,246440,0.257,0.937,G,0.136,-10.466,Major,0.0361,72.793,0.0611,Anime
56538,24,0.167,0.33,459520,0.718,0,E,0.205,-3.962,Major,0.0378,178.027,0.436,Anime
30000,37,0.00606,0.514,243341,0.925,0,G,0.101,-5.593,Major,0.0462,97.039,0.742,Anime
34372,24,0.8,0.179,169831,0.673,0.309,A#,0.0603,-6.522,Minor,0.0384,90.458,0.242,Anime
27528,13,0.00125,0.539,281547,0.874,0.0072,C#,0.099,-4.631,Major,0.0347,109.909,0.451,Anime
46564,44,0.0431,0.163,212973,0.927,0.949,A,0.309,-10.776,Minor,0.0396,84.013,0.671,Anime
35089,20,0.692,0.612,89000,0.763,9.57E-05,A,0.355,-6.017,Major,0.042,129.934,0.815,Anime
42076,32,0.905,0.14,291507,0.231,0.00325,A#,0.154,-11.831,Major,0.0346,75.138,0.202,Anime
45922,34,4.51E-05,0.382,229733,0.991,0,G#,0.232,-2.621,Major,0.0923,175.992,0.487,Anime
35444,23,6.76E-05,0.452,112840,0.972,0.898,F,0.203,-2.773,Minor,0.0607,92.539,0.196,Anime
32052,25,0.102,0.523,275760,0.941,0,A,0.257,-1.758,Major,0.0414,104.957,0.774,Anime
27231,16,0.993,0.331,195541,0.0631,0.84,A,0.0969,-27.509,Minor,0.0404,183.759,0.0805,Anime
66120,27,0.959,0.255,265280,0.192,0.815,D,0.156,-13.698,Major,0.0328,80.006,0.0587,Anime
39622,21,0.000579,0.548,96013,0.506,0.129,G#,0.0776,-11.396,Minor,0.0281,125.972,0.454,Anime
59269,30,0.000189,0.452,193293,0.891,0,D#,0.338,-2.628,Major,0.0473,100.048,0.634,Anime
77713,21,0.00106,0.558,273624,0.838,0.00566,D,0.0966,-2.527,Major,0.0431,100.047,0.603,Anime
41974,22,0.98,0.647,273821,0.0918,0.943,C,0.114,-20.276,Major,0.0512,113.522,0.381,Anime
29199,26,0.429,0.703,340227,0.492,0,F,0.489,-7.186,Major,0.2,130.151,0.337,Anime
28040,58,0.0019,0.368,236427,0.906,0,B,0.344,-2.892,Minor,0.101,177.956,0.692,Anime
77667,47,0.402,0.51,305333,0.5,0,G,0.0929,-7.399,Major,0.0362,142.069,0.355,Anime
82981,18,0.00118,0.485,236867,0.991,0.000685,C#,0.358,-1.703,Minor,0.195,100.53,0.212,Anime
22951,19,0.0385,0.258,215813,0.432,0.923,G,0.119,-13.384,Minor,0.0282,90.298,0.161,Anime
86912,18,0.0669,0.595,193425,0.838,9.03E-06,C#,0.147,-3.582,Major,0.0276,139.982,0.845,Anime
79583,23,0.000564,0.473,216880,0.917,0,F#,0.368,-4.221,Major,0.0754,148.897,0.691,Anime
51842,21,0.952,0.687,231413,0.122,0.000539,C#,0.106,-16.677,Major,0.0371,107.423,0.227,Anime
46208,13,0.957,0.589,242427,0.173,0.74,A,0.0798,-16.205,Major,0.0723,169.743,0.543,Anime
58677,9,0.991,0.551,83587,0.0304,0.857,B,0.0969,-21.025,Minor,0.358,169.296,0.382,Anime
80918,17,0.972,0.498,177171,0.0628,0.929,C#,0.094,-23.469,Major,0.0511,206.067,0.0515,Anime
31184,19,0.0277,0.475,309293,0.695,1.30E-05,C#,0.105,-6.96,Minor,0.0293,134.968,0.475,Anime
31474,40,0.000859,0.706,197213,0.839,9.73E-05,F,0.126,-3.033,Minor,0.0444,146.045,0.962,Anime
24171,18,0.403,0.418,217553,0.492,0.903,G,0.109,-16.582,Minor,0.0324,100.08,0.267,Anime
81835,27,0.486,0.692,114480,0.352,0.917,C#,0.109,-16.296,Major,0.0341,95.042,0.2,Anime
22499,19,0.0154,0.478,220693,0.921,0,G,0.148,-5.561,Minor,0.0654,104.003,0.102,Anime
64803,16,0.0246,0.545,225107,0.917,0,D,0.307,-2.839,Major,0.0352,132.93,0.651,Anime
90105,23,0.0459,0.661,345177,0.587,0,D,0.0521,-6.755,Major,0.0393,92.005,0.774,Anime
58468,28,0.00837,0.265,313147,0.854,0.501,D,0.0927,-6.964,Minor,0.13,159.723,0.114,Anime
30062,18,0.0588,0.733,326920,0.761,3.19E-06,C#,0.0594,-6.142,Major,0.0529,93.976,0.503,Anime
41050,53,0.538,0.521,278240,0.539,0,E,0.307,-7.667,Major,0.029,81.979,0.358,Anime
54232,30,0.988,0.465,207626,0.127,0.933,A#,0.112,-18.6,Major,0.0373,167.924,0.297,Anime
59243,14,0.915,0.538,312787,0.275,0,C#,0.134,-10.31,Major,0.0282,97.939,0.301,Anime
38270,28,0.0133,0.608,343133,0.953,0.00133,F#,0.297,-4.499,Minor,0.157,141.991,0.43,Anime
77154,45,0.000493,0.429,236093,0.866,0.00762,C#,0.325,-2.115,Major,0.0544,125.97,0.58,Anime
91429,27,0.575,0.629,210533,0.638,0.725,C,0.154,-8.673,Minor,0.0349,99.991,0.757,Anime
67566,22,0.942,0.534,151458,0.174,0.89,F,0.11,-18.726,Major,0.0445,140.109,0.0846,Anime
55113,32,0.0381,0.697,257547,0.842,0.00039,C#,0.292,-4.26,Major,0.0356,119.983,0.806,Anime
53042,14,0.312,0.735,302000,0.756,0.89,F#,0.086,-8.052,Minor,0.0569,110.063,0.79,Anime
84706,30,0.976,0.768,138600,0.262,0.967,D,0.102,-20.376,Major,0.0863,115.023,0.452,Anime
41206,38,0.0174,0.294,258333,0.989,0,B,0.0474,-0.886,Minor,0.145,94.198,0.388,Anime
29035,13,0.82,0.29,40440,0.234,0.388,A#,0.134,-13.616,Major,0.0465,180.544,0.762,Anime
35174,22,0.00127,0.379,261440,0.957,0,C,0.408,-2.354,Major,0.0495,169.064,0.833,Anime
85378,29,0.262,0.504,253500,0.854,5.85E-05,C,0.219,-3.445,Minor,0.0518,133.07,0.522,Anime
